sample	date	info	frequency [Hz]	impedance Re [Ohm]	impedance Im [Ohm]	amplitude sign.	area [cm^2]	flow_rate_C [l/min]	flow_rate_A [l/min]	Temperature [Cel.]	Re [Ohm*cm^2]	-Im [Ohm*cm^2]
KIT1-I_(5M_200mA)	2021-09-14 17:28:04	10	32.576	0.09175499999999999	-0.042381999999999996	-0.293	5	200	1	65	0.45877499999999993	0.21191
KIT1-I_(5M_200mA)	2021-09-14 17:28:04	10	23.713	0.098969	-0.046471	-0.293	5	200	1	65	0.494845	0.23235499999999998
KIT1-I_(5M_200mA)	2021-09-14 17:28:04	10	17.058	0.10574000000000001	-0.052049	-0.293	5	200	1	65	0.5287000000000001	0.260245
KIT1-I_(5M_200mA)	2021-09-14 17:28:04	10	12.117	0.11356	-0.061027	-0.293	5	200	1	65	0.5678	0.305135
KIT1-I_(5M_200mA)	2021-09-14 17:28:04	10	8.4915	0.12193	-0.075821	-0.293	5	200	1	65	0.60965	0.379105
KIT1-I_(5M_200mA)	2021-09-14 17:28:04	10	5.8653	0.11155999999999999	-0.090461	-0.293	5	200	1	65	0.5578	0.452305
KIT1-I_(5M_200mA)	2021-09-14 17:28:04	10	3.9894	0.15694	-0.12912	-0.293	5	200	1	65	0.7847	0.6456000000000001
KIT1-I_(5M_200mA)	2021-09-14 17:28:04	10	2.6693	0.19092	-0.16332	-0.293	5	200	1	65	0.9546	0.8166
KIT1-I_(5M_200mA)	2021-09-14 17:28:04	10	1.7553	0.25748000000000004	-0.20521999999999999	-0.293	5	200	1	65	1.2874000000000003	1.0261
KIT1-I_(5M_200mA)	2021-09-14 17:28:04	10	1.1334	0.37613	-0.22754000000000002	-0.293	5	200	1	65	1.8806500000000002	1.1377000000000002
KIT1-I_(5M_200mA)	2021-09-14 17:28:04	10	0.7181	0.51213	-0.14777	-0.293	5	200	1	65	2.56065	0.73885
KIT1-I_(5M_200mA)	2021-09-14 17:28:04	10	0.44623	0.52183	0.0020619	-0.293	5	200	1	65	2.60915	-0.010309500000000001
KIT1-I_(5M_200mA)	2021-09-14 17:28:04	10	0.27192	0.4421	0.084238	-0.293	5	200	1	65	2.2105	-0.42118999999999995
